Population	TraitID	TraitName	Chromosome	Position	LeftMarker	RightMarker	LOD
B73	1	F2_MLA	9	21	9_17236962	9_17236963	0.1365
B73	1	F2_MLA	9	22	9_17237040	9_17316984	0.0756
B73	1	F2_MLA	9	23	9_17237040	9_17316984	0.0287
B73	1	F2_MLA	9	24	9_17668068	9_18101183	0.0208
B73	1	F2_MLA	9	25	9_19174351	9_19291178	0.1397
B73	1	F2_MLA	9	26	9_19903059	9_20325134	0.2659
B73	1	F2_MLA	9	27	9_20325138	9_20326305	0.4026
B73	1	F2_MLA	9	28	9_20738453	9_20746984	0.4989
B73	1	F2_MLA	9	29	9_20828854	9_20828855	0.4129
B73	1	F2_MLA	9	30	9_20828900	9_20869776	0.4414
B73	1	F2_MLA	9	31	9_20905875	9_20905897	0.4595
B73	1	F2_MLA	9	32	9_22056180	9_22106263	0.4943
B73	1	F2_MLA	9	33	9_22106286	9_22106293	0.6104
B73	1	F2_MLA	9	34	9_22106409	9_22331239	0.564
B73	1	F2_MLA	9	35	9_22331253	9_23279636	0.4538
B73	1	F2_MLA	9	36	9_23279636	9_23334851	0.5706
B73	1	F2_MLA	9	37	9_23539810	9_23738652	0.4931
B73	1	F2_MLA	9	38	9_32337339	9_37149848	0.4544
B73	1	F2_MLA	9	39	9_41760535	9_46044858	0.4384
B73	1	F2_MLA	9	40	9_46387315	9_47644303	0.4401
B73	1	F2_MLA	9	41	9_59841465	9_62258817	0.4882
B73	1	F2_MLA	9	42	9_62258817	9_63169690	0.4981
B73	1	F2_MLA	9	43	9_63170680	9_82728569	0.4408
B73	1	F2_MLA	9	44	9_63170680	9_82728569	0.4592
B73	1	F2_MLA	9	45	9_88927144	9_90841806	0.4549
B73	1	F2_MLA	9	46	9_95737628	9_96449536	0.4371
B73	1	F2_MLA	9	47	9_96774489	9_98506992	0.4078
B73	1	F2_MLA	9	48	9_98654385	9_98681839	0.7197
B73	1	F2_MLA	9	49	9_99415592	9_100887150	0.7112
B73	1	F2_MLA	9	50	9_111062171	9_111088242	0.3179
B73	1	F2_MLA	9	51	9_111088247	9_111088266	0.6738
B73	1	F2_MLA	9	52	9_113060874	9_113221133	0.6387
B73	1	F2_MLA	9	53	9_113423624	9_114025717	0.4269
B73	1	F2_MLA	9	54	9_128319653	9_136803234	0.5166
B73	1	F2_MLA	9	55	9_128319653	9_136803234	0.4818
B73	1	F2_MLA	9	56	9_136907029	9_137003668	0.4254
B73	1	F2_MLA	9	57	9_137003668	9_137596583	0.2177
B73	1	F2_MLA	9	58	9_138709589	9_138880834	0.224
B73	1	F2_MLA	9	59	9_138709589	9_138880834	0.1952
B73	1	F2_MLA	9	60	9_138709589	9_138880834	0.17
B73	1	F2_MLA	9	61	9_138880834	9_140219941	0.1427
B73	1	F2_MLA	9	62	9_138880834	9_140219941	0.1029
B73	1	F2_MLA	9	63	9_138880834	9_140219941	0.0829
B73	1	F2_MLA	9	64	9_141474965	9_141539259	0.1281
B73	1	F2_MLA	9	65	9_141936588	9_142619580	0.2386
B73	1	F2_MLA	9	66	9_146426846	9_147336569	0.2539
B73	1	F2_MLA	9	67	9_147336569	9_147819633	0.2695
B73	1	F2_MLA	9	68	9_147336569	9_147819633	0.2717
B73	1	F2_MLA	9	69	9_147336569	9_147819633	0.2728
B73	1	F2_MLA	9	70	9_149457677	9_149551756	0.2563
B73	1	F2_MLA	9	71	9_150810071	9_151480046	0.0449
B73	1	F2_MLA	9	72	9_151480046	9_151654313	0.0241
B73	1	F2_MLA	9	73	9_151705660	9_151969871	0.429
B73	1	F2_MLA	9	74	9_151969871	9_152058760	0.4657
B73	1	F2_MLA	9	75	9_152058760	9_152441112	0.4768
B73	1	F2_MLA	9	76	9_152441112	9_152649983	0.4091
B73	1	F2_MLA	9	77	9_153415792	9_153419280	0.5797
B73	1	F2_MLA	9	78	9_153415792	9_153419280	0.56
B73	1	F2_MLA	9	79	9_153415792	9_153419280	0.5405
B73	1	F2_MLA	9	80	9_153415792	9_153419280	0.5215
B73	1	F2_MLA	9	81	9_153415792	9_153419280	0.5031
B73	1	F2_MLA	9	82	9_153415792	9_153419280	0.4855
B73	1	F2_MLA	9	83	9_153673706	9_153673708	0.4481
B73	1	F2_MLA	9	84	9_153673706	9_153673708	0.4712
B73	1	F2_MLA	9	85	9_153673706	9_153673708	0.4935
B73	1	F2_MLA	9	86	9_153673708	9_153673711	0.5435
B73	1	F2_MLA	9	87	9_153673711	9_153784417	0.6976
B73	1	F2_MLA	9	88	9_153673711	9_153784417	0.8574
B73	1	F2_MLA	9	89	9_153784417	9_154250981	0.9763
B73	1	F2_MLA	9	90	9_153784417	9_154250981	1.0286
B73	1	F2_MLA	9	91	9_153784417	9_154250981	1.0767
B73	1	F2_MLA	9	92	9_153784417	9_154250981	1.1207
B73	1	F2_MLA	9	93	9_154250981	9_154250994	0.9205
B73	1	F2_MLA	9	94	9_154251008	9_154367164	0.456
B73	1	F2_MLA	10	0	10_5642714	10_5869303	0
B73	1	F2_MLA	10	1	10_5642714	10_5869303	0.5623
B73	1	F2_MLA	10	2	10_5869303	10_5869311	0.6335
B73	1	F2_MLA	10	3	10_5869303	10_5869311	0.8625
B73	1	F2_MLA	10	4	10_5869311	10_5904489	0.9289
B73	1	F2_MLA	10	5	10_6402832	10_6530039	0.8777
B73	1	F2_MLA	10	6	10_6402832	10_6530039	0.8428
B73	1	F2_MLA	10	7	10_6402832	10_6530039	0.7632
B73	1	F2_MLA	10	8	10_6402832	10_6530039	0.65
B73	1	F2_MLA	10	9	10_6530039	10_7440100	0.5968
B73	1	F2_MLA	10	10	10_7440100	10_7440107	0.7703
B73	1	F2_MLA	10	11	10_7440108	10_8451574	1.0216
B73	1	F2_MLA	10	12	10_8451574	10_8451902	0.7168
B73	1	F2_MLA	10	13	10_8451902	10_8660170	0.5894
B73	1	F2_MLA	10	14	10_8451902	10_8660170	0.6918
B73	1	F2_MLA	10	15	10_8660170	10_8786282	0.613
B73	1	F2_MLA	10	16	10_8786282	10_8852672	0.4962
B73	1	F2_MLA	10	17	10_9585681	10_10245598	0.4626
B73	1	F2_MLA	10	18	10_10289734	10_10447024	0.3802
B73	1	F2_MLA	10	19	10_10447024	10_10669561	0.3873
B73	1	F2_MLA	10	20	10_11903584	10_11903782	0.149
B73	1	F2_MLA	10	21	10_11903782	10_12167943	0.1923
B73	1	F2_MLA	10	22	10_12167943	10_12167945	0.2775
B73	1	F2_MLA	10	23	10_12454437	10_12454759	0.9433
B73	1	F2_MLA	10	24	10_12454437	10_12454759	0.8195
B73	1	F2_MLA	10	25	10_12454759	10_12751616	0.6291
B73	1	F2_MLA	10	26	10_12454759	10_12751616	0.5126
B73	1	F2_MLA	10	27	10_12454759	10_12751616	0.3801
B73	1	F2_MLA	10	28	10_12751883	10_12924400	0.6342
B73	1	F2_MLA	10	29	10_12924400	10_13001785	0.6796
B73	1	F2_MLA	10	30	10_15799864	10_15800442	0.8305
B73	1	F2_MLA	10	31	10_16356114	10_17886230	0.9342
B73	1	F2_MLA	10	32	10_17886230	10_18399474	0.934
B73	1	F2_MLA	10	33	10_18399985	10_18660560	0.8326
B73	1	F2_MLA	10	34	10_20701951	10_21010964	0.9627
B73	1	F2_MLA	10	35	10_21948257	10_22095804	1.3973
B73	1	F2_MLA	10	36	10_22095804	10_22363906	1.2144
B73	1	F2_MLA	10	37	10_22363906	10_22868198	1.0582
B73	1	F2_MLA	10	38	10_23071724	10_23214006	0.9005
B73	1	F2_MLA	10	39	10_23214006	10_25776586	0.95
B73	1	F2_MLA	10	40	10_28015975	10_30141313	1.0909
B73	1	F2_MLA	10	41	10_33605753	10_59124550	1.0347
B73	1	F2_MLA	10	42	10_59516125	10_60402907	0.8799
B73	1	F2_MLA	10	43	10_60402907	10_61493404	0.8612
B73	1	F2_MLA	10	44	10_61995968	10_63784242	0.8379
B73	1	F2_MLA	10	45	10_61995968	10_63784242	0.8971
B73	1	F2_MLA	10	46	10_66872893	10_66957664	0.9126
B73	1	F2_MLA	10	47	10_71178058	10_71671038	1.1478
B73	1	F2_MLA	10	48	10_71671038	10_74766867	1.1732
B73	1	F2_MLA	10	49	10_74766873	10_78056481	1.146
B73	1	F2_MLA	10	50	10_79273237	10_82235733	1.1598
B73	1	F2_MLA	10	51	10_99374261	10_99524913	1.5321
B73	1	F2_MLA	10	52	10_106248406	10_106960461	1.9793
B73	1	F2_MLA	10	53	10_106976722	10_106983209	1.6144
B73	1	F2_MLA	10	54	10_109378773	10_109899540	1.3767
B73	1	F2_MLA	10	55	10_111354013	10_111354015	1.2187
B73	1	F2_MLA	10	56	10_111354013	10_111354015	1.2054
B73	1	F2_MLA	10	57	10_111354013	10_111354015	1.0952
B73	1	F2_MLA	10	58	10_111354169	10_113511568	1.0423
B73	1	F2_MLA	10	59	10_111354169	10_113511568	1.1493
B73	1	F2_MLA	10	60	10_111354169	10_113511568	1.2016
B73	1	F2_MLA	10	61	10_113577658	10_113652438	1.3676
B73	1	F2_MLA	10	62	10_113652438	10_114198213	1.5552
B73	1	F2_MLA	10	63	10_114854664	10_115151618	1.6651
B73	1	F2_MLA	10	64	10_115840217	10_117558807	1.759
B73	1	F2_MLA	10	65	10_117558807	10_117574622	1.5933
B73	1	F2_MLA	10	66	10_118961694	10_122269623	1.3324
B73	1	F2_MLA	10	67	10_123811287	10_124064221	1.3103
B73	1	F2_MLA	10	68	10_123811287	10_124064221	1.3099
B73	1	F2_MLA	10	69	10_123811287	10_124064221	1.3096
B73	1	F2_MLA	10	70	10_123811287	10_124064221	1.3094
B73	1	F2_MLA	10	71	10_123811287	10_124064221	1.3094
B73	1	F2_MLA	10	72	10_123811287	10_124064221	1.3095
B73	1	F2_MLA	10	73	10_123811287	10_124064221	1.3097
B73	1	F2_MLA	10	74	10_123811287	10_124064221	1.3101
B73	1	F2_MLA	10	75	10_123811287	10_124064221	1.3107
B73	1	F2_MLA	10	76	10_123811287	10_124064221	1.3114
B73	1	F2_MLA	10	77	10_123811287	10_124064221	1.3123
B73	1	F2_MLA	10	78	10_123811287	10_124064221	1.3134
B73	1	F2_MLA	10	79	10_123811287	10_124064221	1.3146
B73	1	F2_MLA	10	80	10_123811287	10_124064221	1.3159
B73	1	F2_MLA	10	81	10_123811287	10_124064221	1.3174
B73	1	F2_MLA	10	82	10_123811287	10_124064221	1.319
B73	1	F2_MLA	10	83	10_123811287	10_124064221	1.3208
B73	1	F2_MLA	10	84	10_123811287	10_124064221	1.3227
B73	1	F2_MLA	10	85	10_123811287	10_124064221	1.3248
B73	1	F2_MLA	10	86	10_123811287	10_124064221	1.3269
B73	1	F2_MLA	10	87	10_123811287	10_124064221	1.3291
B73	1	F2_MLA	10	88	10_123811287	10_124064221	1.3315
B73	1	F2_MLA	10	89	10_123811287	10_124064221	1.3339
B73	1	F2_MLA	10	90	10_123811287	10_124064221	1.3364
B73	1	F2_MLA	10	91	10_123811287	10_124064221	1.3389
B73	1	F2_MLA	10	92	10_123811287	10_124064221	1.3415
B73	1	F2_MLA	10	93	10_123811287	10_124064221	1.3441
B73	1	F2_MLA	10	94	10_123811287	10_124064221	1.3468
B73	1	F2_MLA	10	95	10_123811287	10_124064221	1.3495
B73	1	F2_MLA	10	96	10_123811287	10_124064221	1.3522
B73	1	F2_MLA	10	97	10_124525830	10_125649414	1.4572
B73	1	F2_MLA	10	98	10_127615786	10_130307616	1.1256
B73	1	F2_MLA	10	99	10_130722018	10_132321909	1.0145
B73	1	F2_MLA	10	100	10_135047903	10_135801262	1.41
B73	1	F2_MLA	10	101	10_135047903	10_135801262	1.3722
B73	1	F2_MLA	10	102	10_137500425	10_137501104	1.4164
B73	1	F2_MLA	10	103	10_137501104	10_138027028	1.5312
B73	1	F2_MLA	10	104	10_137501104	10_138027028	1.5282
B73	1	F2_MLA	10	105	10_138087541	10_139079289	1.6088
B73	1	F2_MLA	10	106	10_139079289	10_139079297	1.6524
B73	1	F2_MLA	10	107	10_139984058	10_140727578	1.5858
B73	1	F2_MLA	10	108	10_139984058	10_140727578	1.4486
B73	1	F2_MLA	10	109	10_140727578	10_147385989	1.3591
B73	1	F2_MLA	10	110	10_140727578	10_147385989	1.3744
B73	1	F2_MLA	10	111	10_140727578	10_147385989	1.3878
B73	1	F2_MLA	10	112	10_140727578	10_147385989	1.3991
B73	1	F2_MLA	10	113	10_140727578	10_147385989	1.4083
B73	1	F2_MLA	10	114	10_140727578	10_147385989	1.4153
B73	1	F2_MLA	10	115	10_140727578	10_147385989	1.4201
B73	1	F2_MLA	10	116	10_140727578	10_147385989	1.4226
B73	1	F2_MLA	10	117	10_140727578	10_147385989	1.4228
B73	1	F2_MLA	10	118	10_140727578	10_147385989	1.4206
B73	1	F2_MLA	10	119	10_140727578	10_147385989	1.4161
B73	1	F2_MLA	10	120	10_140727578	10_147385989	1.4093
B73	1	F2_MLA	10	121	10_140727578	10_147385989	1.4003
B73	1	F2_MLA	10	122	10_140727578	10_147385989	1.3889
B73	1	F2_MLA	10	123	10_140727578	10_147385989	1.3754
B73	1	F2_MLA	10	124	10_140727578	10_147385989	1.3598
B73	1	F2_MLA	10	125	10_140727578	10_147385989	1.3421
B73	1	F2_MLA	10	126	10_147385989	10_147405087	1.3336
B73	1	F2_MLA	10	127	10_147385989	10_147405087	1.3119
B73	1	F2_MLA	10	128	10_147385989	10_147405087	1.2681
B73	2	F3_MLA	1	0	1_3197225	1_3703021	0.6564
B73	2	F3_MLA	1	1	1_3703558	1_4040251	0.7142
B73	2	F3_MLA	1	2	1_4040254	1_4548117	0.7896
B73	2	F3_MLA	1	3	1_6542353	1_6542354	0.5968
B73	2	F3_MLA	1	4	1_6542354	1_7355735	0.6221
B73	2	F3_MLA	1	5	1_6542354	1_7355735	0.7405
B73	2	F3_MLA	1	6	1_7355735	1_7390746	0.8406
B73	2	F3_MLA	1	7	1_7390746	1_7490302	0.9166
B73	2	F3_MLA	1	8	1_7490302	1_7861227	1.0713
B73	2	F3_MLA	1	9	1_7861258	1_8538065	0.932
B73	2	F3_MLA	1	10	1_9581609	1_10820660	0.8953
B73	2	F3_MLA	1	11	1_10826945	1_10826970	0.8194
B73	2	F3_MLA	1	12	1_10826945	1_10826970	0.8022
B73	2	F3_MLA	1	13	1_10826970	1_11526000	0.8031
B73	2	F3_MLA	1	14	1_10826970	1_11526000	0.808
B73	2	F3_MLA	1	15	1_10826970	1_11526000	0.8136
B73	2	F3_MLA	1	16	1_11526000	1_11910984	0.5619
B73	2	F3_MLA	1	17	1_11910984	1_12521405	0.5714
B73	2	F3_MLA	1	18	1_12521405	1_12521525	0.5413
B73	2	F3_MLA	1	19	1_12521525	1_12521527	0.5178
B73	2	F3_MLA	1	20	1_12822585	1_12822598	0.9393
B73	2	F3_MLA	1	21	1_12822598	1_14449070	0.6784
B73	2	F3_MLA	1	22	1_12822598	1_14449070	0.7651
B73	2	F3_MLA	1	23	1_12822598	1_14449070	0.8425
B73	2	F3_MLA	1	24	1_12822598	1_14449070	0.9108
B73	2	F3_MLA	1	25	1_14449374	1_14510716	0.4183
B73	2	F3_MLA	1	26	1_16045335	1_16698844	0.3208
B73	2	F3_MLA	1	27	1_16783679	1_18199313	0.3988
B73	2	F3_MLA	1	28	1_21471998	1_21474433	0.2642
B73	2	F3_MLA	1	29	1_21471998	1_21474433	0.2599
B73	2	F3_MLA	1	30	1_21474433	1_23609916	0.1361
B73	2	F3_MLA	1	31	1_24583363	1_25414680	0.1127
B73	2	F3_MLA	1	32	1_25414680	1_25414691	0.2041
B73	2	F3_MLA	1	33	1_25414691	1_25415174	0.2637
B73	2	F3_MLA	1	34	1_25416030	1_25876183	0.1678
B73	2	F3_MLA	1	35	1_25416030	1_25876183	0.1861
B73	2	F3_MLA	1	36	1_25876183	1_26690897	0.2068
B73	2	F3_MLA	1	37	1_26690897	1_28963158	0.219
B73	2	F3_MLA	1	38	1_26690897	1_28963158	0.219
B73	2	F3_MLA	1	39	1_29359860	1_29359866	0.1624
B73	2	F3_MLA	1	40	1_29494982	1_30299870	0.1894
B73	2	F3_MLA	1	41	1_30539652	1_30683487	0.0887
B73	2	F3_MLA	1	42	1_31206953	1_32870946	0.0688
B73	2	F3_MLA	1	43	1_33827922	1_33831804	0.2425
B73	2	F3_MLA	1	44	1_33831804	1_34407816	0.2402
B73	2	F3_MLA	1	45	1_34716519	1_34936445	0.1989
B73	2	F3_MLA	1	46	1_34962055	1_34968209	0.1191
B73	2	F3_MLA	1	47	1_35182930	1_35576351	0.1822
B73	2	F3_MLA	1	48	1_36154754	1_36507483	0.3757
B73	2	F3_MLA	1	49	1_38741613	1_38741627	0.4518
B73	2	F3_MLA	1	50	1_38741627	1_38794214	0.3631
B73	2	F3_MLA	1	51	1_38794214	1_38879841	0.4142
B73	2	F3_MLA	1	52	1_38879841	1_39038392	0.5098
B73	2	F3_MLA	1	53	1_39066404	1_39752603	0.724
B73	2	F3_MLA	1	54	1_40141758	1_40355144	0.8092
B73	2	F3_MLA	1	55	1_40355144	1_40419606	0.9604
B73	2	F3_MLA	1	56	1_40419608	1_40939140	1.0296
B73	2	F3_MLA	1	57	1_41245277	1_41426297	0.6893
B73	2	F3_MLA	1	58	1_43149244	1_44340613	0.6939
B73	2	F3_MLA	1	59	1_45117372	1_45147624	0.6483
B73	2	F3_MLA	1	60	1_45147646	1_45275882	0.6393
B73	2	F3_MLA	1	61	1_45147646	1_45275882	0.6496
B73	2	F3_MLA	1	62	1_45365633	1_45365696	0.647
B73	2	F3_MLA	1	63	1_45404665	1_45404668	0.4499
B73	2	F3_MLA	1	64	1_46546361	1_48537151	0.3459
B73	2	F3_MLA	1	65	1_50439182	1_51853057	0.3836
B73	2	F3_MLA	1	66	1_52162314	1_52162316	0.3914
B73	2	F3_MLA	1	67	1_52162314	1_52162316	0.3978
B73	2	F3_MLA	1	68	1_52162316	1_52252502	0.422
B73	2	F3_MLA	1	69	1_52345238	1_52345405	0.2855
B73	2	F3_MLA	1	70	1_52538918	1_52567938	0.3576
B73	2	F3_MLA	1	71	1_52922759	1_52925235	0.3449
B73	2	F3_MLA	1	72	1_53162347	1_53417451	0.444
B73	2	F3_MLA	1	73	1_53417479	1_53468425	0.3765
B73	2	F3_MLA	1	74	1_53850163	1_55454752	0.446
B73	2	F3_MLA	1	75	1_56162355	1_56307824	0.8865
B73	2	F3_MLA	1	76	1_57892097	1_59470040	0.8866
B73	2	F3_MLA	1	77	1_61945367	1_62713403	1.2291
B73	2	F3_MLA	1	78	1_64711101	1_64711124	1.2449
B73	2	F3_MLA	1	79	1_64717335	1_64890298	1.2504
B73	2	F3_MLA	1	80	1_67142007	1_67533325	1.4365
B73	2	F3_MLA	1	81	1_67533325	1_67646804	2.1938
B73	2	F3_MLA	1	82	1_67646804	1_67727928	2.5443
B73	2	F3_MLA	1	83	1_72224110	1_72884778	1.4894
B73	2	F3_MLA	1	84	1_72884778	1_73375502	1.5069
B73	2	F3_MLA	1	85	1_85896690	1_90222085	0.9653
B73	2	F3_MLA	1	86	1_90222106	1_90223296	0.9649
B73	2	F3_MLA	1	87	1_90223296	1_90223297	0.9735
B73	2	F3_MLA	1	88	1_90223297	1_90226858	0.9529
B73	2	F3_MLA	1	89	1_90820028	1_90892964	1.4383
B73	2	F3_MLA	1	90	1_90820028	1_90892964	1.4383
B73	2	F3_MLA	1	91	1_92512827	1_93075778	1.1678
B73	2	F3_MLA	1	92	1_96081661	1_96836706	0.9767
B73	2	F3_MLA	1	93	1_99283187	1_102892525	1.1464
B73	2	F3_MLA	1	94	1_105231639	1_107791215	1.4132
B73	2	F3_MLA	1	95	1_107791250	1_107791251	1.1463
B73	2	F3_MLA	1	96	1_108091117	1_110164079	1.2094
B73	2	F3_MLA	1	97	1_110164079	1_112849781	1.1205
B73	2	F3_MLA	1	98	1_115312056	1_115720772	0.913
B73	2	F3_MLA	1	99	1_155676695	1_158476657	0.7778
B73	2	F3_MLA	1	100	1_161683260	1_164491111	0.8879
B73	2	F3_MLA	1	101	1_166863678	1_166926489	0.9214
B73	2	F3_MLA	1	102	1_166926489	1_166926510	0.9153
B73	2	F3_MLA	1	103	1_170477208	1_173226765	0.7893
B73	2	F3_MLA	1	104	1_173314679	1_174172819	0.5708
B73	2	F3_MLA	1	105	1_174172819	1_174217360	0.5587
B73	2	F3_MLA	1	106	1_174217360	1_174295924	0.7062
B73	2	F3_MLA	1	107	1_174560128	1_176330605	0.6382
B73	2	F3_MLA	1	108	1_179981807	1_180625354	0.6053
B73	2	F3_MLA	1	109	1_182871744	1_183098379	0.4779
B73	2	F3_MLA	1	110	1_188014497	1_188052921	0.2775
B73	2	F3_MLA	1	111	1_189087512	1_190481052	0.2137
B73	2	F3_MLA	1	112	1_191099362	1_191529586	0.2
B73	2	F3_MLA	1	113	1_194021374	1_194492785	0.3929
B73	2	F3_MLA	1	114	1_194732069	1_194736617	0.2969
B73	2	F3_MLA	1	115	1_194736617	1_194738673	0.1758
B73	2	F3_MLA	1	116	1_195758537	1_195759923	0.3144
B73	2	F3_MLA	1	117	1_196427791	1_197265014	0.3936
B73	2	F3_MLA	1	118	1_197265014	1_198278897	0.3959
B73	2	F3_MLA	1	119	1_198739836	1_199075675	0.3526
B73	2	F3_MLA	1	120	1_199075675	1_199075684	0.3982
B73	2	F3_MLA	1	121	1_199075675	1_199075684	0.4537
B73	2	F3_MLA	1	122	1_199075675	1_199075684	0.5121
B73	2	F3_MLA	1	123	1_199161072	1_199161078	0.6107
B73	2	F3_MLA	1	124	1_199161091	1_199737863	0.5151
B73	2	F3_MLA	1	125	1_200002221	1_200004481	0.4641
B73	2	F3_MLA	1	126	1_200863502	1_201872787	0.39
B73	2	F3_MLA	1	127	1_202920553	1_203720113	0.4056
B73	2	F3_MLA	1	128	1_203720113	1_204100721	0.4077
B73	2	F3_MLA	1	129	1_205189774	1_205507642	0.3687
B73	2	F3_MLA	1	130	1_206123511	1_206600197	0.4708
B73	2	F3_MLA	1	131	1_207646615	1_207709393	0.3464
B73	2	F3_MLA	1	132	1_207709393	1_207709396	0.3873
B73	2	F3_MLA	1	133	1_207904991	1_208020299	0.6516
B73	2	F3_MLA	1	134	1_208431154	1_210096665	0.5911
B73	2	F3_MLA	1	135	1_210096708	1_210465212	0.6536
B73	2	F3_MLA	1	136	1_211519912	1_212488036	0.9669
B73	2	F3_MLA	1	137	1_212902046	1_213094025	0.803
B73	2	F3_MLA	1	138	1_213094025	1_214307931	0.8794
B73	2	F3_MLA	1	139	1_214307931	1_214307938	0.8372
B73	2	F3_MLA	1	140	1_214324715	1_214324717	0.6504
B73	2	F3_MLA	1	141	1_214649316	1_214723689	0.5738
B73	2	F3_MLA	1	142	1_214723689	1_214723714	0.649
B73	2	F3_MLA	1	143	1_214725337	1_214993765	0.6067
B73	2	F3_MLA	1	144	1_216533922	1_216692599	0.45
B73	2	F3_MLA	1	145	1_216692600	1_216761171	0.2352
B73	2	F3_MLA	1	146	1_216932225	1_217252537	0.4155
B73	2	F3_MLA	1	147	1_217252538	1_217252744	0.3796
B73	2	F3_MLA	1	148	1_219553314	1_220007631	0.2011
B73	2	F3_MLA	1	149	1_219553314	1_220007631	0.1698
B73	2	F3_MLA	1	150	1_220008194	1_222544986	0.1307
B73	2	F3_MLA	1	151	1_225868930	1_225868971	0.198
B73	2	F3_MLA	1	152	1_226258243	1_228403617	0.149
B73	2	F3_MLA	1	153	1_230012821	1_230720299	0.0997
B73	2	F3_MLA	1	154	1_230720299	1_231279283	0.1164
B73	2	F3_MLA	1	155	1_230720299	1_231279283	0.1083
B73	2	F3_MLA	1	156	1_232514051	1_232514054	0.0862
B73	2	F3_MLA	1	157	1_232514051	1_232514054	0.1057
B73	2	F3_MLA	1	158	1_232744629	1_232952175	0.2069
B73	2	F3_MLA	1	159	1_236903080	1_237053406	0.2282
B73	2	F3_MLA	1	160	1_251079368	1_251112672	0.1066
B73	2	F3_MLA	1	161	1_251995326	1_252165438	0.2035
B73	2	F3_MLA	1	162	1_253381680	1_253506701	0.079
B73	2	F3_MLA	1	163	1_253506701	1_253719150	0.0297
B73	2	F3_MLA	1	164	1_255089284	1_255089333	0.1865
B73	2	F3_MLA	1	165	1_255089333	1_255638118	0.2531
B73	2	F3_MLA	1	166	1_255638129	1_256693271	0.1565
B73	2	F3_MLA	1	167	1_262545869	1_263393868	0.2529
B73	2	F3_MLA	1	168	1_264989532	1_265592539	0.177
B73	2	F3_MLA	1	169	1_264989532	1_265592539	0.187
B73	2	F3_MLA	1	170	1_265592539	1_267531238	0.192
B73	2	F3_MLA	1	171	1_268610210	1_268610431	0.0227
B73	2	F3_MLA	1	172	1_268610210	1_268610431	0.0179
B73	2	F3_MLA	1	173	1_268610210	1_268610431	0.0167
B73	2	F3_MLA	1	174	1_268610210	1_268610431	0.0191
B73	2	F3_MLA	1	175	1_268610619	1_268736655	0.0338
B73	2	F3_MLA	1	176	1_268736655	1_268957686	0.0096
B73	2	F3_MLA	1	177	1_269322105	1_269322106	0.0596
B73	2	F3_MLA	1	178	1_270560243	1_270984149	0.09
B73	2	F3_MLA	1	179	1_271314875	1_271903087	0.0144
B73	2	F3_MLA	1	180	1_271903087	1_271912359	0.0049
B73	2	F3_MLA	1	181	1_272576070	1_273100835	0.0137
B73	2	F3_MLA	1	182	1_272576070	1_273100835	0.016
B73	2	F3_MLA	1	183	1_272576070	1_273100835	0.0192
B73	2	F3_MLA	1	184	1_272576070	1_273100835	0.0233
B73	2	F3_MLA	1	185	1_272576070	1_273100835	0.0281
B73	2	F3_MLA	1	186	1_272576070	1_273100835	0.0338
B73	2	F3_MLA	1	187	1_272576070	1_273100835	0.0402
B73	2	F3_MLA	1	188	1_272576070	1_273100835	0.0472
B73	2	F3_MLA	1	189	1_272576070	1_273100835	0.0547
B73	2	F3_MLA	1	190	1_274947908	1_274992729	0.08
B73	2	F3_MLA	1	191	1_274995655	1_275037999	0.0908
B73	2	F3_MLA	1	192	1_275037999	1_275776607	0.064
B73	2	F3_MLA	1	193	1_275776628	1_275776857	0.0552
B73	2	F3_MLA	1	194	1_276981594	1_277018538	2.4095
B73	2	F3_MLA	1	195	1_277380300	1_278041176	0.0308
B73	2	F3_MLA	1	196	1_279582198	1_279775785	0.0538
B73	2	F3_MLA	1	197	1_279775785	1_279898549	0.046
B73	2	F3_MLA	1	198	1_280381838	1_280381987	0.1013
B73	2	F3_MLA	1	199	1_280468649	1_281159457	0.0412
B73	2	F3_MLA	1	200	1_281159457	1_281700851	0.0311
B73	2	F3_MLA	1	201	1_281700874	1_281700890	0.04
B73	2	F3_MLA	1	202	1_281700890	1_281912257	0.0553
B73	2	F3_MLA	1	203	1_281912257	1_283600435	0.0686
B73	2	F3_MLA	1	204	1_283600437	1_283600439	0.1372
B73	2	F3_MLA	1	205	1_283601736	1_283601738	0.0758
B73	2	F3_MLA	1	206	1_283601736	1_283601738	0.0754
B73	2	F3_MLA	1	207	1_283601736	1_283601738	0.0751
B73	2	F3_MLA	1	208	1_283601736	1_283601738	0.0748
B73	2	F3_MLA	1	209	1_283601736	1_283601738	0.0744
B73	2	F3_MLA	1	210	1_283601736	1_283601738	0.0742
B73	2	F3_MLA	1	211	1_283601736	1_283601738	0.0739
B73	2	F3_MLA	1	212	1_283601736	1_283601738	0.0737
B73	2	F3_MLA	1	213	1_283601736	1_283601738	0.0735
B73	2	F3_MLA	1	214	1_283601736	1_283601738	0.0733
B73	2	F3_MLA	1	215	1_283601736	1_283601738	0.0732
B73	2	F3_MLA	1	216	1_283601736	1_283601738	0.0732
B73	2	F3_MLA	1	217	1_283601736	1_283601738	0.0732
B73	2	F3_MLA	1	218	1_283601736	1_283601738	0.0732
B73	2	F3_MLA	1	219	1_283601736	1_283601738	0.0733
B73	2	F3_MLA	1	220	1_283601736	1_283601738	0.0735
